age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,country,salary
75,0,104896,2,9,0,11,0,4,1,20,1,0
17,0,342752,4,7,1,7,3,4,1,15,1,0
78,0,76641,1,14,0,9,0,4,1,40,0,1
20,0,47541,3,10,1,11,3,4,1,30,1,0
25,0,233461,3,12,1,12,1,4,1,30,1,0
27,0,303954,5,13,0,11,0,4,1,45,1,0
19,0,163015,3,10,1,11,3,4,0,20,1,0
21,0,75763,3,10,0,11,5,0,0,40,1,0
19,0,43003,3,10,1,7,3,4,1,20,1,0
42,0,328239,3,10,1,7,1,4,1,40,1,0
28,0,130856,4,6,0,2,0,4,1,36,1,0
47,2,190072,3,10,0,2,0,4,1,40,0,1
59,0,170148,3,10,2,7,4,4,0,32,1,0
50,0,104501,2,9,0,2,0,4,1,40,1,1
48,2,213140,2,9,0,3,0,4,1,80,1,0
33,1,175509,2,9,0,10,0,4,1,40,1,0
27,0,173611,3,12,1,11,1,4,0,40,1,0
45,0,148995,0,16,1,9,1,4,1,30,1,1
24,0,64520,4,4.5,1,11,3,4,1,40,1,0
31,0,139822,2,9,0,0,5,4,0,40,1,1
24,0,258700,4,4.5,1,4,2,2,1,40,0,0
29,0,34796,2,9,1,3,1,4,1,40,1,0
24,0,124963,2,9,1,6,3,4,1,30,1,0
24,0,65743,5,13,1,0,1,4,0,30,1,0
28,0,161087,3,10,1,3,1,2,0,45,0,0
63,0,415887,2,9,0,9,0,4,1,40,1,0
36,1,203836,3,10,0,5,0,4,1,50,1,0
58,1,110199,4,4.5,0,13,0,4,1,40,1,0
51,0,316059,3,10,2,3,1,4,0,36,1,0
42,0,255667,3,10,0,2,0,4,1,50,1,1
39,0,193689,3,10,0,6,0,4,1,40,1,0
26,0,60722,5,13,1,9,3,1,0,40,1,0
39,0,187847,3,10,1,2,1,4,1,40,1,0
28,0,233275,5,13,1,9,1,4,1,45,1,0
51,0,215404,5,13,0,9,0,0,1,40,1,1
45,0,201865,5,13,2,3,4,4,1,40,1,0
45,0,118889,3,11,0,2,0,4,1,40,1,0
23,1,368739,5,13,1,9,1,4,0,40,1,0
38,0,123833,3,10,1,7,1,4,1,40,1,0
38,0,171344,4,7,2,13,3,4,1,36,0,0
39,0,153976,3,10,0,6,0,4,1,40,1,0
52,0,374883,3,11,1,4,1,4,1,50,1,0
17,0,167658,4,8,1,11,3,4,0,6,1,0
31,0,348504,5,13,0,3,0,4,1,50,1,0
22,0,258509,2,9,1,13,3,2,1,24,1,0
47,1,108890,2,9,2,0,4,4,0,38,1,0
28,0,188236,3,10,1,0,1,4,0,40,1,0
30,0,355571,2,9,1,9,4,2,0,40,1,0
41,0,415887,2,9,0,13,0,4,1,50,1,1
29,0,142555,1,14,1,9,1,2,1,42,1,0
42,2,29320,3,15,2,9,4,4,1,60,1,1
52,1,207841,3,10,0,0,0,4,1,40,1,0
35,0,187329,5,13,1,9,1,4,0,40,1,0
28,0,270973,3,12,1,0,3,4,0,40,1,0
46,0,197332,1,14,0,9,0,4,1,46,1,1
21,0,175166,3,10,1,9,3,4,0,40,1,0
45,1,160187,2,9,2,0,4,2,0,40,1,0
21,0,197918,2,9,1,13,3,4,1,40,1,0
74,0,192290,4,6,0,0,0,4,1,20,1,0
29,0,241895,2,9,0,13,2,4,1,40,1,0
39,1,164515,2,9,2,0,4,4,0,40,1,0
44,0,147206,3,10,0,2,0,4,1,45,1,1
23,2,306868,5,13,1,4,1,4,1,40,1,0
32,1,169837,3,12,2,3,1,2,0,40,1,0
61,0,124648,4,6,2,9,1,4,0,40,1,0
43,0,185057,2,9,2,3,1,4,0,30,1,1
23,0,240049,4,4.5,1,7,1,1,0,40,0,0
18,0,164441,3,10,1,0,3,4,0,38,1,0
38,0,179314,2,9,0,5,0,4,1,40,1,0
33,0,319854,5,13,2,9,1,4,1,35,1,0
19,2,148955,3,10,1,7,3,1,0,35,0,0
23,0,32950,3,10,1,13,1,4,1,40,1,0
37,0,206699,2,9,2,12,3,4,1,45,1,0
25,0,385646,2,9,1,4,3,4,1,40,1,0
36,0,31438,2,9,2,13,4,4,1,43,1,0
45,0,168598,4,8,0,0,5,2,0,40,1,1
32,0,97306,5,13,1,0,1,4,0,48,1,0
65,0,106910,4,7,2,9,1,1,0,15,1,0
18,2,29582,4,7,1,2,3,4,1,40,1,0
25,0,220284,2,9,1,13,4,4,1,40,0,0
29,0,110226,1,14,1,11,1,4,1,65,1,0
53,0,240914,3,10,0,2,0,4,1,40,1,0
33,0,115496,0,16,0,9,0,4,1,60,1,1
27,0,105817,5,13,1,2,1,4,1,45,1,0
24,1,330836,2,9,0,10,0,4,1,40,1,0
54,2,36327,4,4.5,0,6,0,4,1,50,1,0
23,0,33423,3,10,1,11,1,4,0,30,1,0
45,0,75673,3,11,2,0,1,1,0,40,1,0
36,0,185744,3,10,0,3,5,4,0,35,1,1
36,0,186035,4,7,0,2,0,4,1,40,1,1
44,1,196456,1,14,1,9,1,4,0,40,1,0
24,0,111450,2,9,1,13,4,2,1,40,1,0
39,0,115289,3,10,2,11,3,4,1,70,1,0
50,0,74879,2,9,2,5,4,4,0,40,1,0
38,0,117312,2,9,0,3,5,4,0,40,1,1
58,0,272902,5,13,2,3,4,4,0,40,1,0
44,2,220230,2,9,0,7,0,2,1,48,1,0
24,0,90934,5,13,1,11,3,1,1,55,1,0
52,2,234286,2,9,0,3,0,4,1,40,1,1
46,0,364548,5,13,2,11,1,4,1,40,1,1
50,2,283676,0,16,0,9,0,4,1,60,1,1
34,0,195602,3,12,0,2,0,4,1,44,1,0
40,0,70761,3,12,1,12,1,2,1,40,1,0
53,0,142717,5,13,2,0,4,4,0,40,1,0
24,0,124242,2,9,1,0,3,4,0,40,1,0
58,0,53481,5,13,0,9,0,4,1,70,1,0
26,0,287797,3,10,0,2,0,4,1,45,1,0
22,0,188274,3,12,1,5,3,4,1,40,1,0
36,0,171968,2,9,0,2,0,4,1,40,1,0
78,0,74795,3,12,2,9,1,4,0,4,1,0
36,0,218490,5,13,0,9,0,4,1,45,0,1
43,1,94937,5,13,0,9,5,4,0,28,1,0
60,0,109511,4,4.5,0,5,0,4,1,40,1,0
49,1,269527,1,14,0,9,0,4,1,40,1,1
50,2,201689,4,4.5,0,2,0,4,1,63,1,1
34,2,120672,4,4.5,1,5,4,2,1,10,1,0
46,0,130779,3,10,0,0,0,4,1,40,1,0
46,1,415887,5,13,0,13,0,2,1,40,1,0
69,0,114801,2,9,0,7,0,4,1,20,1,0
32,0,180284,4,6,0,2,0,4,1,40,1,1
40,1,27444,5,13,1,9,1,4,1,50,1,1
61,0,180382,4,4.5,0,5,0,4,1,45,1,0
56,0,143266,3,10,0,3,0,4,1,40,1,1
47,0,139268,2,9,0,12,0,4,1,40,1,0
29,0,126208,2,9,0,6,0,2,1,40,1,0
37,0,186191,2,9,0,6,0,4,1,46,1,0
51,0,197163,3,15,1,9,1,4,0,50,1,1
44,1,193524,1,14,0,3,0,4,1,40,1,1
33,0,181388,2,9,2,7,4,4,0,40,1,0
51,2,124963,3,15,2,9,1,4,1,80,1,1
24,0,188925,3,11,0,6,0,4,1,40,1,0
37,2,149230,3,11,1,7,3,4,0,40,1,0
40,0,388725,3,10,2,3,1,4,1,40,1,0
34,0,113543,1,14,1,3,3,4,1,40,1,0
61,0,187636,5,13,2,9,4,4,0,40,1,0
56,2,267763,2,9,0,3,0,4,1,40,1,0
69,1,143849,4,7,2,0,1,4,0,20,1,0
41,2,97277,3,11,2,7,4,4,0,10,1,0
40,0,199303,2,9,0,2,0,4,1,40,1,0
57,0,124852,3,10,1,5,3,2,1,40,1,0
26,0,50053,5,13,0,3,0,4,1,55,1,0
53,0,97005,2,9,0,2,0,4,1,46,1,1
78,0,175444,4,4.5,2,9,1,4,0,15,1,0
39,0,337898,5,13,2,3,1,4,1,55,1,0
51,1,124076,5,13,2,0,1,4,0,40,1,0
56,1,277420,5,13,0,3,0,4,1,40,0,1
51,0,280278,4,6,2,0,4,2,0,40,1,0
17,0,241185,4,8,1,9,3,4,1,20,1,0
42,0,202188,3,10,2,3,1,4,0,50,1,0
42,0,198422,3,10,2,0,3,4,0,40,1,0
29,0,82242,3,15,1,9,4,4,1,45,0,1
33,0,178429,5,13,0,9,0,4,1,40,1,1
47,0,185866,3,15,0,9,0,4,1,60,1,1
43,0,212847,3,10,2,6,1,4,1,40,1,0
64,2,219661,3,15,0,9,0,4,1,9,1,1
40,0,321856,2,9,2,13,1,4,1,60,1,1
21,0,313873,4,4.5,1,5,1,4,1,40,0,0
31,0,144064,3,10,0,3,0,4,1,40,1,0
60,0,139586,3,11,2,3,4,1,0,40,1,1
32,0,415887,4,8,0,11,0,4,1,40,1,1
66,0,212759,5,13,0,9,0,4,1,20,1,0
27,0,195562,2,9,1,2,3,2,1,20,1,0
40,0,205706,2,9,0,3,5,4,0,40,1,0
27,0,131310,2,9,0,7,5,4,0,40,1,1
18,0,54440,3,10,1,7,3,4,1,30,1,0
43,0,200734,2,9,2,7,1,2,0,40,1,0
52,0,81859,2,9,0,6,0,4,1,48,1,1
31,0,159589,2,9,1,7,1,4,1,85,1,0
28,0,300915,2,9,0,13,0,4,1,60,1,0
44,0,185057,1,14,1,9,1,4,0,35,1,0
37,2,42044,3,10,0,4,0,4,1,84,1,0
35,0,166416,5,13,0,3,0,4,1,50,1,1
42,0,212737,4,5,2,2,4,2,1,40,1,0
18,0,236069,4,6,1,7,3,2,1,10,1,0
46,2,216414,1,14,0,11,0,4,1,60,1,1
54,1,27432,2,9,0,0,0,4,1,40,1,1
54,0,145419,2,9,0,11,0,4,1,50,1,0
56,0,147202,3,10,2,0,1,4,0,45,0,0
27,0,29261,3,10,1,11,4,4,1,50,1,0
26,0,359543,5,13,1,0,3,4,0,40,0,0
41,1,227644,3,10,0,2,0,4,1,40,1,0
41,0,90021,2,9,0,5,0,4,1,40,1,0
32,0,188154,3,10,2,6,4,4,0,40,1,0
18,0,110142,2,9,1,0,3,4,0,30,1,0
36,0,186415,2,9,0,5,0,4,1,65,1,0
37,0,175720,4,6,1,5,1,4,1,40,1,0
31,0,172865,4,4.5,1,4,3,4,1,25,0,0
46,0,35969,5,13,0,3,0,4,1,51,1,0
24,0,415887,2,9,2,6,1,4,1,40,1,0
25,2,160261,5,13,1,3,3,1,1,35,0,0
55,0,189528,4,4.5,0,2,0,4,1,50,1,0
64,1,113324,2,9,2,3,1,4,1,40,1,0
30,1,118500,5,13,1,9,1,4,0,40,1,0
65,0,89681,1,14,1,9,1,4,1,99,1,0
46,1,199925,5,13,2,9,1,4,1,40,1,0
45,0,102308,1,14,0,3,0,4,1,60,1,1
18,0,415887,3,10,1,11,3,4,0,25,1,0
32,0,176998,5,13,0,3,0,4,1,40,1,0
38,0,94559,5,13,0,9,5,3,0,50,1,1
34,1,366198,0,16,0,9,0,4,1,45,0,1
35,0,180686,2,9,0,2,0,4,1,40,1,0
26,0,108019,2,9,1,2,3,4,1,40,1,0
24,0,153542,3,10,1,11,2,4,1,35,1,0
45,2,210364,2,9,0,11,0,4,1,80,1,1
36,0,185394,4,6,1,5,1,4,0,34,1,0
44,0,222703,4,4.5,0,6,0,3,1,40,0,0
23,0,183945,3,10,1,0,1,4,0,60,1,0
57,0,161964,2,9,0,2,0,4,1,55,1,0
41,2,375574,3,10,0,11,0,4,1,60,0,1
20,1,312427,2,9,0,10,0,2,1,30,0,0
32,0,53373,3,10,0,2,0,4,1,36,1,0
60,0,166330,2,9,0,7,5,4,0,40,1,1
38,2,124665,5,13,1,2,1,4,0,20,1,0
29,0,146719,2,9,1,13,1,4,0,45,1,0
22,0,306593,2,9,1,2,3,4,1,40,1,0
21,0,156687,3,10,1,11,3,1,1,30,0,0
40,1,153489,2,9,0,7,2,4,1,40,1,0
59,0,231377,3,10,0,3,0,4,1,45,1,1
45,1,127089,1,14,2,3,1,4,1,45,1,0
76,1,329355,2,9,2,7,1,4,0,13,1,0
45,0,178319,5,13,0,6,0,4,1,40,1,1
49,1,304246,1,14,2,9,4,4,0,70,1,0
36,1,174640,3,11,1,10,1,2,0,60,1,1
22,0,148294,4,7,1,2,3,4,1,35,1,0
47,0,298037,3,11,2,9,4,4,0,44,1,0
26,0,98155,2,9,0,11,0,4,1,55,1,0
21,0,102766,3,10,2,2,3,4,1,40,1,0
27,0,78529,2,9,1,13,3,4,0,15,1,0
26,0,136309,5,13,1,7,1,4,1,40,1,0
20,0,275357,3,11,1,12,3,4,0,25,1,0
31,2,33117,1,14,1,9,1,4,1,45,0,0
57,1,199546,1,14,2,7,4,2,0,40,1,0
39,0,184128,4,7,2,11,2,4,0,40,1,0
36,0,337039,3,12,1,12,1,2,1,40,0,1
66,0,126511,3,10,0,3,0,4,1,45,1,0
34,1,325792,3,10,0,2,0,4,1,40,1,0
78,0,91901,2,9,0,9,0,4,1,25,1,0
21,0,119474,2,9,1,7,2,4,0,40,1,0
40,0,153238,5,13,0,3,0,4,1,32,1,1
49,1,321851,3,12,2,0,1,4,0,30,1,0
48,2,108557,3,10,2,11,1,4,0,60,1,0
19,1,67217,3,10,1,7,1,4,1,24,1,0
42,0,195508,4,7,0,13,0,2,1,40,1,0
59,0,102193,2,9,0,13,0,4,1,45,1,0
63,0,20323,3,10,2,7,1,4,0,40,1,0
26,0,122206,2,9,1,2,2,4,1,40,1,0
41,0,200652,4,5,2,7,2,4,0,35,1,0
42,0,173590,3,10,0,0,0,4,1,40,1,0
19,0,184121,2,9,1,7,3,4,1,20,1,0
45,1,53123,4,7,0,7,5,4,0,25,1,0
47,0,175990,2,9,0,7,5,4,0,30,1,1
47,0,316101,2,9,2,0,1,4,0,40,1,0
34,0,34080,3,11,0,2,0,4,1,40,0,0
49,2,219718,5,13,0,11,0,4,1,40,1,1
36,0,126954,2,9,2,13,1,4,1,40,1,0
53,0,99185,2,9,2,2,4,4,1,40,1,1
21,0,40052,3,10,1,9,1,4,1,45,1,0
39,0,120074,2,9,2,5,1,4,1,40,1,0
52,2,77336,3,11,0,2,0,4,1,40,1,0
18,0,60981,3,10,1,11,3,4,0,35,1,0
59,0,77884,3,11,1,2,1,1,1,40,1,0
50,0,65408,2,9,0,2,0,4,1,50,1,1
31,0,173279,5,13,0,12,0,1,1,40,1,1
52,0,318351,3,10,0,9,5,4,0,40,1,1
41,2,157686,3,10,0,3,0,4,1,40,1,1
45,0,277434,3,12,2,12,4,4,1,40,1,1
54,1,184620,1,14,2,9,1,4,0,40,1,0
22,0,34443,2,9,1,4,1,4,1,25,1,0
50,0,268553,2,9,0,13,0,4,1,40,1,1
20,0,41356,3,12,1,9,1,4,0,32,1,0
43,0,415887,2,9,2,0,1,4,0,40,1,0
48,1,148549,5,13,0,9,0,4,1,40,1,0
24,0,254293,5,13,1,3,1,4,1,45,1,0
54,0,104501,3,10,0,11,0,4,1,40,1,1
26,0,238367,2,9,0,0,0,4,1,40,1,0
53,0,180439,5,13,0,2,0,4,1,40,1,1
51,2,100029,0,16,0,9,0,4,1,40,1,1
54,0,215990,1,14,0,3,0,4,1,44,1,1
32,1,111567,2,9,0,2,0,4,1,49,1,1
46,0,319163,2,9,0,2,0,2,1,40,1,0
60,0,160155,5,13,0,9,0,4,1,12,1,0
52,1,378045,2,9,2,0,1,4,0,45,1,0
44,0,177083,2,9,2,0,1,4,0,40,1,0
56,2,119891,3,10,0,3,0,4,1,40,1,0
57,0,127779,2,9,0,3,0,4,1,40,1,0
35,0,299353,2,9,1,7,4,2,0,40,1,0
30,0,63861,3,12,1,12,1,4,0,40,1,0
29,0,112403,3,10,1,5,1,4,1,35,1,0
49,0,83610,5,13,0,3,0,4,1,66,1,1
28,0,415887,4,6,1,5,1,4,1,40,1,0
30,0,176871,3,10,2,0,4,2,0,40,1,0
45,0,100651,2,9,2,7,1,4,1,40,1,0
17,0,266134,4,6,1,7,3,4,1,12,1,0
54,1,196307,4,6,0,0,0,4,1,40,1,0
31,0,87891,3,10,0,0,0,4,1,40,1,0
54,0,182314,0,16,0,3,0,4,1,50,1,1
55,0,136819,5,13,0,9,0,4,1,40,1,0
26,0,181666,3,12,0,0,3,4,0,40,1,0
37,0,179671,4,5,0,5,0,4,1,50,1,0
34,0,27494,2,9,2,2,1,0,1,48,1,1
38,0,338320,5,13,0,9,0,4,1,40,0,0
51,0,199688,3,10,0,3,0,4,1,45,1,0
41,0,96635,2,9,1,3,1,1,1,60,1,0
24,0,165064,3,10,1,5,1,4,1,40,1,0
56,2,109856,5,13,0,3,0,4,1,50,1,1
33,0,82393,2,9,1,2,3,1,1,40,1,0
31,0,209538,4,6,0,6,0,4,1,40,1,0
27,0,209891,3,10,1,5,1,2,1,50,1,0
32,2,56026,5,13,0,11,2,4,1,45,1,0
35,0,210844,3,12,0,3,0,4,1,40,0,0
43,0,117158,3,10,0,2,0,4,1,45,1,1
40,0,193144,2,9,2,7,4,4,0,36,1,0
19,2,137578,2,9,1,7,3,4,1,53,1,0
23,0,234108,3,12,1,5,3,4,1,32,1,0
40,0,155767,2,9,2,6,4,4,1,40,1,0
59,0,110820,2,9,2,2,1,4,1,38,1,1
43,0,403276,2,9,0,2,0,4,1,40,1,0
43,2,147269,4,6,0,2,0,4,1,60,1,0
53,0,123092,2,9,2,6,1,4,0,40,1,0
26,0,165673,2,9,0,11,0,4,1,40,1,0
68,2,182131,3,10,0,3,0,4,1,20,1,1
41,0,204415,5,13,0,11,0,4,1,48,1,1
32,2,92531,2,9,2,2,4,4,1,40,1,0
25,1,157028,5,13,1,3,1,4,1,40,1,0
20,0,228649,2,9,1,7,3,4,1,40,1,0
22,0,147253,3,10,1,7,1,4,1,15,1,0
33,0,160784,4,6,0,2,0,4,1,40,1,0
26,1,163189,3,10,0,7,2,4,1,40,1,0
29,0,146343,2,9,1,7,4,2,0,25,1,0
20,0,225811,2,9,1,11,3,4,0,23,1,0
68,1,202699,1,14,0,9,0,4,1,42,1,1
58,0,374108,3,10,2,9,4,4,0,40,1,0
32,0,93930,2,9,2,6,1,4,1,40,1,0
23,0,412248,3,12,1,7,1,4,0,25,1,0
30,0,415887,4,5,0,7,0,4,1,40,0,0
67,1,160158,3,10,0,4,0,4,1,8,1,0
26,0,159603,3,12,1,0,4,4,0,32,1,0
53,2,101017,2,9,0,3,0,4,1,35,1,0
27,1,163862,2,9,0,13,0,4,1,60,1,0
29,3,212588,3,10,0,4,3,4,1,65,1,0
38,1,321943,0,16,0,9,0,4,1,40,1,1
17,0,317702,4,5,1,7,3,2,0,40,1,0
48,0,287480,1,14,0,12,0,4,1,40,1,1
52,0,135607,3,10,2,7,4,2,0,40,1,0
28,0,168514,3,12,0,3,5,4,0,40,1,0
18,0,88642,3,10,1,11,3,4,1,15,1,0
28,0,227104,3,10,2,11,1,4,1,30,1,0
34,0,157289,3,10,0,2,0,4,1,40,1,0
62,0,213321,2,9,0,9,0,4,1,40,1,1
46,0,294907,4,4.5,0,6,0,4,1,40,0,0
30,0,251411,3,10,2,0,4,4,0,40,1,0
20,0,183594,3,10,1,13,3,4,1,40,1,0
29,0,189565,2,9,1,3,1,4,1,50,1,0
55,0,217802,3,10,0,0,0,2,1,25,1,0
20,0,388156,3,10,1,9,3,4,1,24,1,0
54,0,415887,4,6,0,13,0,2,1,40,1,0
27,0,204098,4,6,1,2,1,4,1,30,1,0
43,0,193882,3,10,1,0,1,4,1,55,1,0
17,0,89870,4,6,1,9,3,4,1,40,1,0
48,1,49595,1,14,2,10,1,4,1,72,1,0
34,0,228873,5,13,1,3,3,4,1,40,1,0
66,0,108185,4,5,0,9,0,2,1,40,1,0
29,0,176027,5,13,1,9,1,4,0,40,1,0
43,0,405374,3,10,2,9,1,2,1,40,1,0
37,0,39606,3,11,2,11,4,4,0,40,1,0
56,0,178353,3,10,0,9,0,4,1,40,1,1
58,0,160662,4,6,0,2,0,4,1,40,1,1
54,2,196328,5,13,0,11,0,2,1,40,0,0
45,0,20534,3,10,2,2,1,4,1,41,1,0
29,2,156815,2,9,0,7,0,4,1,40,1,0
26,0,360252,3,12,0,0,5,4,0,40,1,0
43,0,245056,2,9,0,0,0,2,1,40,1,1
33,1,415887,2,9,0,7,0,4,1,40,1,0
45,2,118081,3,10,0,7,0,4,1,42,1,0
25,0,262978,3,10,1,11,1,4,1,30,1,0
25,0,187577,2,9,0,2,0,4,1,40,1,0
69,0,259323,3,15,2,9,1,4,1,5,1,0
37,0,160920,3,12,0,0,0,4,1,40,1,0
20,0,194247,2,9,1,3,1,4,1,25,1,0
39,0,134367,1,14,0,9,5,4,0,24,1,1
17,0,123335,4,6,1,11,3,4,0,20,1,0
27,1,332249,2,9,1,4,3,4,1,40,1,0
26,0,358124,2,9,1,7,2,2,0,40,1,0
55,0,208019,4,4.5,0,6,0,4,1,40,0,0
39,0,318452,4,7,0,9,0,4,1,60,1,0
41,0,207779,2,9,2,7,1,4,0,40,1,0
34,0,238376,4,4.5,0,2,0,4,1,40,0,0
51,0,415887,3,11,0,3,0,4,1,50,1,1
67,1,239705,0,16,0,9,0,2,1,12,1,0
40,0,133974,3,10,2,6,3,4,1,40,1,0
58,0,138285,3,12,0,2,0,4,1,40,1,0
23,0,152140,2,9,1,11,1,4,0,40,1,0
45,1,287920,1,14,0,9,0,4,1,50,1,1
51,0,289572,5,13,0,11,0,4,1,50,1,1
43,1,78765,3,10,2,3,4,4,1,40,1,0
25,1,99076,5,13,1,7,1,4,0,50,1,0
36,2,224886,5,13,0,3,0,4,1,40,1,0
58,0,206532,2,9,0,2,0,4,1,50,1,0
33,0,129529,2,9,2,6,1,4,1,40,1,0
60,1,202473,3,11,0,7,0,4,1,40,1,0
24,0,162312,2,9,1,11,3,1,1,40,0,0
45,0,72844,2,9,2,3,1,4,0,46,1,0
49,0,206947,2,9,2,0,1,4,0,40,1,0
19,0,64112,4,8,1,0,1,4,0,40,1,0
34,1,20057,3,10,2,0,4,1,0,38,0,0
42,1,222884,5,13,2,0,1,4,1,40,1,0
25,0,132683,2,9,1,8,1,4,0,50,1,0
73,0,177773,2,9,0,9,0,4,1,15,1,0
59,2,144071,4,4.5,0,7,0,4,1,15,0,0
28,0,148429,2,9,0,6,0,4,1,40,1,0
19,0,168601,4,7,1,7,2,4,1,30,1,0
31,1,78291,5,13,1,9,1,4,0,40,1,0
58,1,243929,5,13,1,9,1,4,1,48,1,0
21,0,215039,2,9,1,2,3,4,1,13,1,0
47,2,185673,2,9,0,3,0,4,1,50,1,1
30,0,121142,5,13,1,11,1,4,1,40,1,1
41,0,173858,4,4.5,0,2,0,1,1,40,0,0
59,0,87247,4,6,2,9,1,4,0,40,0,0
43,0,334991,3,10,2,13,4,4,1,51,1,1
48,0,93476,2,9,2,0,1,4,0,40,1,0
44,0,174283,5,13,0,11,0,4,1,50,1,1
44,0,128676,3,10,1,0,1,2,0,40,1,0
24,0,205844,5,13,1,3,3,2,0,40,1,0
28,0,62535,2,9,0,2,0,4,1,43,1,0
50,0,240612,2,9,2,3,4,4,0,10,1,0
33,0,176992,3,10,0,2,0,4,1,40,1,1
23,1,254127,5,13,1,9,2,4,0,50,1,0
30,0,138744,2,9,1,9,3,4,1,40,1,0
46,0,128460,4,6,0,5,0,4,1,40,1,0
21,1,56582,3,10,1,12,3,4,1,10,1,0
52,0,153751,4,5,2,7,1,2,0,30,1,0
26,0,284343,5,13,1,9,1,4,1,50,1,0
27,1,312692,5,13,1,12,1,4,1,12,1,0
28,0,111520,4,7,1,6,4,4,0,40,0,0
50,2,304955,5,13,0,11,0,4,1,60,1,1
28,0,288598,2,9,0,2,0,4,1,35,1,0
61,2,117387,4,7,0,3,0,4,1,20,1,0
32,0,230484,4,4.5,2,11,4,4,0,35,1,0
30,1,319280,3,10,1,2,1,4,1,40,1,0
51,1,186416,5,13,2,0,1,4,0,40,1,0
40,1,147372,3,10,1,10,1,4,1,40,1,1
36,0,145933,2,9,1,3,1,4,1,70,1,0
28,0,110164,3,10,2,7,2,2,1,24,1,0
49,0,225454,3,12,0,9,0,4,1,45,1,1
61,2,220342,4,4.5,0,13,0,4,1,30,1,0
41,2,144002,5,13,0,3,0,4,1,60,1,1
55,0,225365,2,9,2,7,4,4,0,30,1,0
36,0,187983,5,13,0,9,5,4,0,40,1,0
21,0,89991,3,10,1,0,3,4,0,40,1,0
57,2,225913,3,10,0,13,0,4,1,45,1,1
49,2,229737,3,15,0,9,0,4,1,37,1,1
59,0,145574,4,7,0,0,0,4,1,40,1,0
41,0,274363,3,10,2,11,1,4,1,80,1,1
59,0,365390,3,10,0,2,0,4,1,40,1,0
20,0,266467,2,9,1,7,3,4,1,25,1,0
42,0,183384,3,10,2,0,1,2,0,40,1,0
41,1,112797,1,14,2,9,4,4,0,60,1,0
45,1,76008,5,13,0,3,0,4,1,50,1,1
36,0,156780,2,9,1,11,2,1,0,40,1,0
42,1,186909,3,12,0,3,5,4,0,45,1,1
25,0,25497,5,13,0,9,0,4,1,40,1,0
45,0,102771,2,9,0,2,0,4,1,40,1,1
58,2,248841,2,9,0,11,0,4,1,40,1,1
39,0,30916,2,9,0,2,0,4,1,40,1,0
34,0,123270,2,9,0,2,0,4,1,40,1,1
22,2,210165,3,10,1,2,1,4,1,40,1,0
44,0,222596,2,9,2,12,1,4,1,50,1,1
53,2,188067,3,10,2,11,4,4,0,40,1,0
22,0,119592,3,12,1,5,1,2,1,40,1,1
27,0,250314,4,5,0,10,0,4,1,40,0,0
60,0,205934,2,9,2,7,1,4,0,25,1,0
46,0,186172,5,13,0,9,0,4,1,40,1,1
56,2,98418,3,15,0,9,0,4,1,40,1,1
36,0,329980,5,13,1,3,1,4,1,40,1,1
56,0,147653,2,9,2,0,4,4,0,32,1,0
35,0,195946,3,10,0,9,0,1,1,40,0,1
29,2,168221,5,13,0,3,0,4,1,70,1,0
19,0,151801,4,6,1,5,3,4,1,39,1,0
38,0,177154,2,9,0,7,0,4,1,40,1,0
40,1,73883,3,10,0,12,0,4,1,40,1,1
52,0,175714,3,12,0,3,0,4,1,55,1,1
22,0,43535,3,10,0,3,5,4,0,40,1,0
32,1,104509,2,9,2,7,1,4,0,25,1,0
27,0,118230,5,13,1,3,3,4,0,40,1,0
25,0,152046,5,13,1,9,3,4,0,40,0,0
36,0,52327,1,14,0,9,0,3,1,40,0,1
22,0,218886,4,8,1,5,3,0,1,40,1,0
32,2,84119,2,9,0,2,0,4,1,45,1,0
37,0,189674,5,13,2,3,4,2,0,40,1,0
22,0,222993,2,9,1,9,3,4,1,54,1,0
29,0,47429,2,9,0,0,5,4,0,40,1,1
42,0,144995,4,4.5,1,5,1,4,1,25,1,0
45,0,187969,3,11,1,11,1,4,0,38,1,0
33,0,288398,5,13,2,0,1,4,0,45,1,0
39,0,114591,3,10,2,9,4,4,0,40,1,0
27,0,167737,4,8,1,6,1,4,1,45,1,0
53,1,248834,5,13,0,9,5,4,0,50,1,1
30,0,165686,5,13,1,7,1,4,0,40,1,0
52,2,40200,3,10,2,2,1,2,1,35,1,0
43,2,117158,5,13,0,11,0,4,1,60,1,1
47,1,216657,1,14,1,9,1,4,1,35,1,1
61,0,124242,2,9,0,10,0,2,1,40,0,0
39,1,239119,1,14,2,9,1,2,1,40,0,0
47,0,190072,3,10,2,11,4,4,1,50,1,0
19,0,378114,2,9,0,2,0,4,1,25,1,0
37,0,236990,3,10,0,6,0,4,1,40,1,0
31,0,101761,2,9,0,2,0,4,1,51,1,0
69,2,37745,3,11,0,11,0,4,1,8,1,0
22,0,415887,3,10,1,9,3,4,1,25,1,0
29,0,130438,2,9,0,6,0,4,1,40,1,0
24,0,100605,3,10,1,6,3,3,1,14,1,0
42,0,220776,2,9,2,5,4,4,1,40,0,0
30,1,154950,5,13,0,10,0,4,1,72,1,1
28,0,192283,1,14,2,11,1,4,0,80,1,1
27,0,210765,3,11,1,5,1,4,1,40,1,0
